video,utterance,arousal
d4c1c74d6_1,utterance_13.mp4,0.81019006
d4c1c74d6_1,utterance_14.mp4,0.80766939
d4c1c74d6_1,utterance_15.mp4,0.88829866
d4c1c74d6_1,utterance_16.mp4,0.66846752
d4c1c74d6_1,utterance_17.mp4,0.58722349
d4c1c74d6_1,utterance_18.mp4,0.78175805
d4c1c74d6_1,utterance_19.mp4,0.71886442
d4c1c74d6_1,utterance_20.mp4,0.80696478
d4c1c74d6_1,utterance_21.mp4,0.84447907
d4c1c74d6_1,utterance_22.mp4,0.78730881
d4c1c74d6_5,utterance_60.mp4,0.90321807
d4c1c74d6_5,utterance_61.mp4,0.78887308
d4c1c74d6_5,utterance_62.mp4,0.83492461
d4c1c74d6_5,utterance_63.mp4,0.68389473
d4c1c74d6_5,utterance_64.mp4,0.8625054
d4c1c74d6_5,utterance_65.mp4,0.83043776
d51aee260_8,utterance_170.mp4,0.45891456
d51aee260_8,utterance_172.mp4,0.34743361
d51aee260_8,utterance_173.mp4,0.1278829
d51aee260_8,utterance_174.mp4,0.28906602
d51aee260_8,utterance_175.mp4,0.23998917
d51aee260_8,utterance_176.mp4,0.51570953
d51aee260_8,utterance_177.mp4,0.25515482
d51aee260_8,utterance_178.mp4,0.36480288
d51aee260_8,utterance_179.mp4,0.37842492
d51aee260_8,utterance_180.mp4,0.2002765
d51aee260_8,utterance_181.mp4,0.18954834
d51aee260_8,utterance_182.mp4,0.18026061
d51aee260_8,utterance_183.mp4,0.19541557
dce7e5d5f_10,utterance_140.mp4,0.4073765
dce7e5d5f_10,utterance_142.mp4,0.11351946
dce7e5d5f_10,utterance_144.mp4,0.32356211
dce7e5d5f_10,utterance_145.mp4,0.24667975
dce7e5d5f_10,utterance_146.mp4,0.63666545
dce7e5d5f_12,utterance_167.mp4,0.40142323
dce7e5d5f_12,utterance_168.mp4,0.50718007
dce7e5d5f_12,utterance_169.mp4,0.47726656
dce7e5d5f_12,utterance_170.mp4,0.32538331
dce7e5d5f_12,utterance_171.mp4,0.35970504
dce7e5d5f_12,utterance_172.mp4,0.5131757
dce7e5d5f_12,utterance_173.mp4,0.33760154
dce7e5d5f_13,utterance_175.mp4,0.51726967
dce7e5d5f_13,utterance_176.mp4,0.68667976
dce7e5d5f_13,utterance_177.mp4,0.63648397
dce7e5d5f_13,utterance_178.mp4,0.62977324
dce7e5d5f_13,utterance_179.mp4,0.59244293
dce7e5d5f_13,utterance_180.mp4,0.91328538
dce7e5d5f_13,utterance_181.mp4,0.4525446
e3b57cfd8_6,utterance_92.mp4,0.33692874
e3b57cfd8_6,utterance_95.mp4,0.30956778
e3b57cfd8_6,utterance_98.mp4,0.22363829
e3b57cfd8_6,utterance_99.mp4,0.51843901
e3b57cfd8_9,utterance_150.mp4,-0.00713178
e3b57cfd8_9,utterance_151.mp4,0.19722646
e3b57cfd8_9,utterance_154.mp4,0.16988244
e3b57cfd8_9,utterance_155.mp4,0.2601151
e3b57cfd8_9,utterance_156.mp4,0.35462738
e3b57cfd8_9,utterance_157.mp4,0.24980776
e3b57cfd8_9,utterance_158.mp4,0.32245441
e3b57cfd8_9,utterance_159.mp4,0.13440943
f1f277e5d_3,utterance_25.mp4,0.55802079
f1f277e5d_3,utterance_26.mp4,0.68719295
f1f277e5d_3,utterance_27.mp4,0.44715198
0bc7d4e50_1,utterance_2.mp4,0.56421985
0bc7d4e50_1,utterance_4.mp4,0.59590174
0bc7d4e50_1,utterance_5.mp4,0.26093588
0bc7d4e50_1,utterance_6.mp4,0.63024517
0bc7d4e50_1,utterance_7.mp4,0.36177465
0bc7d4e50_1,utterance_8.mp4,0.76045902
0bc7d4e50_2,utterance_12.mp4,0.62910506
0bc7d4e50_2,utterance_13.mp4,0.54734332
0bc7d4e50_2,utterance_14.mp4,0.55461635
0bc7d4e50_2,utterance_15.mp4,0.70180437
0d6bef743_1,utterance_1.mp4,0.67877885
0d6bef743_1,utterance_3.mp4,0.49692292
0d6bef743_1,utterance_4.mp4,0.32715146
0d6bef743_1,utterance_5.mp4,0.5438227
0d6bef743_1,utterance_6.mp4,0.23281117
0d6bef743_1,utterance_7.mp4,0.2750178
0d6bef743_1,utterance_10.mp4,0.3010336
0d6bef743_1,utterance_11.mp4,0.41679505
0d6bef743_1,utterance_12.mp4,0.41616527
0d6bef743_1,utterance_14.mp4,0.30678144
0d6bef743_1,utterance_16.mp4,0.57120145
0d6bef743_1,utterance_20.mp4,0.34963577
0d6bef743_1,utterance_21.mp4,0.40847313
0f2db282f_1,utterance_1.mp4,0.35930418
0f2db282f_1,utterance_2.mp4,0.36275513
0f2db282f_1,utterance_3.mp4,0.52474181
0f2db282f_1,utterance_4.mp4,0.34432369
0f2db282f_1,utterance_5.mp4,0.63212855
0f2db282f_1,utterance_6.mp4,0.44375546
1a8bcc78b_1,utterance_2.mp4,0.55972584
1a8bcc78b_1,utterance_3.mp4,0.60006476
1a8bcc78b_1,utterance_4.mp4,0.77706354
1a8bcc78b_1,utterance_5.mp4,0.6543045
1a8bcc78b_1,utterance_6.mp4,0.82474575
1a8bcc78b_1,utterance_7.mp4,0.7666281
1a8bcc78b_1,utterance_8.mp4,0.58126849
1a8bcc78b_2,utterance_10.mp4,0.61368787
1a8bcc78b_2,utterance_11.mp4,0.58573175
1a8bcc78b_2,utterance_12.mp4,0.66791025
1a8bcc78b_2,utterance_13.mp4,0.48184309
1d6088392_1,utterance_2.mp4,0.33886035
1d6088392_1,utterance_3.mp4,0.49097333
1d6088392_1,utterance_4.mp4,0.37896773
1d6088392_1,utterance_5.mp4,0.55997858
1d6088392_1,utterance_6.mp4,0.37411955
1d6088392_1,utterance_7.mp4,0.56978001
1d6088392_1,utterance_8.mp4,0.53697893
1d6088392_1,utterance_10.mp4,0.70116259
1d6088392_1,utterance_12.mp4,0.62655887
1d6088392_1,utterance_13.mp4,0.68850705
1d6088392_1,utterance_15.mp4,0.88526898
1d6088392_1,utterance_16.mp4,0.9475194
1ff5e505f_1,utterance_1.mp4,0.81246996
1ff5e505f_1,utterance_2.mp4,0.68837662
1ff5e505f_1,utterance_3.mp4,0.67123655
1ff24ecd9_1,utterance_1.mp4,0.45239914
1ff24ecd9_1,utterance_2.mp4,0.52668649
1ff24ecd9_1,utterance_3.mp4,0.44306587
1ff24ecd9_1,utterance_4.mp4,0.37870219
1ff24ecd9_1,utterance_5.mp4,0.65789851
1ff24ecd9_1,utterance_6.mp4,0.66327038
1ff24ecd9_1,utterance_7.mp4,0.4326022
1ff24ecd9_1,utterance_8.mp4,0.59660788
1ff24ecd9_1,utterance_9.mp4,0.39704079
1ff24ecd9_1,utterance_10.mp4,0.25577233
1ff24ecd9_1,utterance_11.mp4,0.28611546
1ff24ecd9_1,utterance_12.mp4,0.44290821
1ff24ecd9_1,utterance_13.mp4,0.28538944
1ff24ecd9_1,utterance_14.mp4,0.42011831
1ff24ecd9_1,utterance_16.mp4,0.4744668
1ff24ecd9_1,utterance_17.mp4,0.60279985
1ff24ecd9_1,utterance_19.mp4,0.42676539
1ff24ecd9_1,utterance_20.mp4,0.72831103
1ff24ecd9_1,utterance_21.mp4,0.31994906
2ac0083b6_1,utterance_45.mp4,0.58122298
2ac0083b6_1,utterance_59.mp4,0.61657331
2ac0083b6_1,utterance_62.mp4,0.73624634
2e84a2e3d_1,utterance_1.mp4,0.57418609
2e84a2e3d_1,utterance_2.mp4,0.67873363
2e84a2e3d_1,utterance_4.mp4,0.54737245
2e84a2e3d_1,utterance_5.mp4,0.59495849
2e84a2e3d_1,utterance_6.mp4,0.59857354
2e84a2e3d_1,utterance_7.mp4,0.53378889
2e84a2e3d_1,utterance_9.mp4,0.77036397
3c8d3c2e6_1,utterance_1.mp4,0.60608173
3c8d3c2e6_1,utterance_2.mp4,0.45829612
3c8d3c2e6_1,utterance_3.mp4,0.62384381
3c8d3c2e6_1,utterance_4.mp4,0.36906266
3c8d3c2e6_1,utterance_5.mp4,0.45467235
3c8d3c2e6_1,utterance_9.mp4,0.59925234
3c8d3c2e6_1,utterance_10.mp4,0.44290231
3cacac634_1,utterance_1.mp4,0.62775592
3cacac634_1,utterance_3.mp4,0.49760769
3cacac634_1,utterance_5.mp4,0.68883285
3cacac634_1,utterance_6.mp4,0.30649678
3cacac634_1,utterance_7.mp4,0.47983614
3cacac634_1,utterance_8.mp4,0.47012844
3cacac634_1,utterance_9.mp4,0.47932924
3cacac634_1,utterance_10.mp4,0.52115311
3cacac634_1,utterance_11.mp4,0.4500736
3cacac634_1,utterance_12.mp4,0.6176062
3cacac634_1,utterance_13.mp4,0.61814326
3cacac634_1,utterance_14.mp4,0.24400356
3cacac634_1,utterance_15.mp4,0.36246461
3cacac634_1,utterance_16.mp4,0.46135727
3e515a9bc_1,utterance_1.mp4,0.6618254
3e515a9bc_1,utterance_2.mp4,0.6352081
3e515a9bc_1,utterance_3.mp4,0.75846355
3e666b2a3_1,utterance_3.mp4,0.58237604
3e666b2a3_1,utterance_4.mp4,0.57777452
3e666b2a3_1,utterance_5.mp4,0.60052356
3e666b2a3_1,utterance_6.mp4,0.53788454
3e666b2a3_1,utterance_8.mp4,0.68794904
3e666b2a3_1,utterance_9.mp4,0.68228178
3e666b2a3_2,utterance_10.mp4,0.70778258
3e666b2a3_2,utterance_11.mp4,0.65050709
3e666b2a3_2,utterance_12.mp4,0.80436818
3e666b2a3_2,utterance_13.mp4,0.53872994
3e666b2a3_2,utterance_14.mp4,0.63610972
4a1d89a35_1,utterance_1.mp4,0.52983806
4a1d89a35_1,utterance_2.mp4,0.34252937
4a1d89a35_1,utterance_3.mp4,0.54852299
4a1d89a35_1,utterance_4.mp4,0.7121275
4a1d89a35_1,utterance_5.mp4,0.47470357
4a1d89a35_1,utterance_6.mp4,0.64330537
4a1d89a35_1,utterance_7.mp4,0.66690735
4a1d89a35_1,utterance_8.mp4,0.51313766
4a1d89a35_1,utterance_10.mp4,0.65644805
4a1d89a35_1,utterance_11.mp4,0.73750395
4a1d89a35_1,utterance_12.mp4,0.72626533
4a1d89a35_1,utterance_13.mp4,0.44752243
4a1d89a35_1,utterance_14.mp4,0.39132661
4b2ffaecb_1,utterance_1.mp4,0.57136082
4b2ffaecb_1,utterance_2.mp4,0.41472766
4b2ffaecb_1,utterance_3.mp4,0.4671708
4b2ffaecb_1,utterance_4.mp4,0.58172147
4b2ffaecb_1,utterance_5.mp4,0.4032766
4b2ffaecb_1,utterance_6.mp4,0.55835515
4b2ffaecb_1,utterance_7.mp4,0.50837977
4b2ffaecb_1,utterance_8.mp4,0.58898979
4b2ffaecb_1,utterance_9.mp4,0.39973595
4b2ffaecb_1,utterance_10.mp4,0.53339463
4b2ffaecb_1,utterance_12.mp4,0.68735463
4b2ffaecb_1,utterance_14.mp4,0.47133204
4b2ffaecb_1,utterance_15.mp4,0.385867
4b685cbe9_1,utterance_1.mp4,0.72161154
4b685cbe9_1,utterance_2.mp4,0.60149527
4b685cbe9_1,utterance_3.mp4,0.63671717
4b685cbe9_1,utterance_4.mp4,0.8073597
4b685cbe9_1,utterance_5.mp4,0.67387073
4b685cbe9_2,utterance_6.mp4,0.67240898
4b685cbe9_2,utterance_7.mp4,0.76503373
4b685cbe9_2,utterance_8.mp4,0.74368609
4b685cbe9_2,utterance_9.mp4,0.81011667
4b685cbe9_2,utterance_10.mp4,0.55164607
4bf764f4f_1,utterance_3.mp4,0.29462783
4bf764f4f_1,utterance_4.mp4,0.39652386
4bf764f4f_1,utterance_5.mp4,0.33433093
4bf764f4f_1,utterance_6.mp4,0.37862701
4bf764f4f_1,utterance_8.mp4,0.48873908
4bf764f4f_1,utterance_9.mp4,0.45192869
4bf764f4f_1,utterance_12.mp4,0.17149538
4bf764f4f_1,utterance_14.mp4,0.32674054
4bf764f4f_1,utterance_15.mp4,0.37703029
4bf764f4f_1,utterance_16.mp4,0.39170146
4bf764f4f_1,utterance_17.mp4,0.62442164
4bf764f4f_1,utterance_18.mp4,0.46882925
4bf764f4f_2,utterance_19.mp4,0.25751089
4bf764f4f_2,utterance_20.mp4,0.36694845
4bf764f4f_2,utterance_21.mp4,0.55730719
4bf764f4f_2,utterance_22.mp4,0.25280908
4bf764f4f_2,utterance_23.mp4,0.22073192
4bf764f4f_2,utterance_24.mp4,0.26817592
4bf764f4f_2,utterance_25.mp4,0.42027996
4bf764f4f_2,utterance_26.mp4,0.31430385
4bf764f4f_2,utterance_27.mp4,0.27040736
4bf764f4f_2,utterance_28.mp4,0.36691381
4bf764f4f_2,utterance_29.mp4,0.41872803
4bf764f4f_3,utterance_34.mp4,0.68296528
4bf764f4f_3,utterance_35.mp4,0.54236082
4bf764f4f_3,utterance_36.mp4,0.64254474
4c74a7326_1,utterance_1.mp4,0.32030067
4c74a7326_1,utterance_2.mp4,0.25261684
4c74a7326_1,utterance_3.mp4,0.28949199
4c74a7326_1,utterance_4.mp4,0.22302665
4c74a7326_1,utterance_5.mp4,0.44196706
4e03b2993_1,utterance_1.mp4,0.65892
4e03b2993_1,utterance_2.mp4,0.64121326
4e03b2993_1,utterance_3.mp4,0.7006729
4e03b2993_1,utterance_4.mp4,0.32394824
4e03b2993_1,utterance_5.mp4,0.58733937
4e03b2993_1,utterance_6.mp4,0.74934179
4e03b2993_1,utterance_7.mp4,0.3904194
4e03b2993_1,utterance_8.mp4,0.44268246
4e03b2993_1,utterance_9.mp4,0.71690706
4e03b2993_2,utterance_11.mp4,0.75415621
4e03b2993_2,utterance_12.mp4,0.30477547
4e03b2993_2,utterance_13.mp4,0.3967036
4e03b2993_2,utterance_14.mp4,0.53670853
4e03b2993_2,utterance_15.mp4,0.37321315
4e03b2993_2,utterance_16.mp4,0.25801728
5b1fe4bd9_1,utterance_1.mp4,0.72032635
5b1fe4bd9_1,utterance_2.mp4,0.59726813
5b1fe4bd9_1,utterance_3.mp4,0.84455293
5b1fe4bd9_1,utterance_4.mp4,0.6205056
5b1fe4bd9_1,utterance_5.mp4,0.78322077
5b1fe4bd9_1,utterance_6.mp4,0.81728584
5b1fe4bd9_1,utterance_7.mp4,0.6140894
5b1fe4bd9_1,utterance_8.mp4,0.6676577
5b1fe4bd9_1,utterance_9.mp4,0.74922129
5b1fe4bd9_1,utterance_11.mp4,0.64952046
5b1fe4bd9_1,utterance_12.mp4,0.46845367
5b1fe4bd9_1,utterance_13.mp4,0.87043986
5b1fe4bd9_1,utterance_14.mp4,0.72736692
5b1fe4bd9_1,utterance_16.mp4,0.60189159
5ba7890ab_1,utterance_2.mp4,0.30856908
5ba7890ab_1,utterance_3.mp4,0.24764069
5ba7890ab_1,utterance_4.mp4,0.24255812
5ba7890ab_1,utterance_5.mp4,0.33709756
5ba7890ab_1,utterance_6.mp4,0.35505658
5ba7890ab_1,utterance_7.mp4,0.34077476
5ba7890ab_1,utterance_8.mp4,0.25665043
5ba7890ab_1,utterance_9.mp4,0.38344676
5ba7890ab_1,utterance_10.mp4,0.58957861
5ba7890ab_1,utterance_11.mp4,0.41453428
5ba7890ab_1,utterance_12.mp4,0.48128953
5ba7890ab_1,utterance_13.mp4,0.40971442
5ba7890ab_1,utterance_14.mp4,0.43039993
5ba7890ab_1,utterance_18.mp4,0.44716766
5ba7890ab_1,utterance_19.mp4,0.43519253
5db2d5e44_1,utterance_1.mp4,0.31414923
5db2d5e44_1,utterance_2.mp4,0.38514153
5db2d5e44_1,utterance_3.mp4,0.57571714
5db2d5e44_1,utterance_4.mp4,0.30312298
5db2d5e44_1,utterance_5.mp4,0.50605272
5db2d5e44_1,utterance_6.mp4,0.55357429
05eb0bb02_1,utterance_2.mp4,0.78503048
05eb0bb02_1,utterance_3.mp4,0.72852416
05eb0bb02_1,utterance_4.mp4,0.71298983
05eb0bb02_1,utterance_5.mp4,0.82330067
05eb0bb02_2,utterance_6.mp4,0.486472
05eb0bb02_2,utterance_7.mp4,0.74626369
05eb0bb02_2,utterance_8.mp4,0.61937514
05eb0bb02_2,utterance_9.mp4,0.86226523
05eb0bb02_2,utterance_10.mp4,0.48060006
05eb0bb02_2,utterance_11.mp4,0.42595301
05eb0bb02_2,utterance_12.mp4,0.26971361
05eb0bb02_2,utterance_13.mp4,0.35639927
05eb0bb02_2,utterance_14.mp4,0.48956206
05eb0bb02_2,utterance_15.mp4,0.60406575
05eb0bb02_2,utterance_16.mp4,0.63080011
05eb0bb02_2,utterance_17.mp4,0.46449951
05eb0bb02_2,utterance_18.mp4,0.74269286
05eb0bb02_2,utterance_19.mp4,0.4329588
05eb0bb02_2,utterance_20.mp4,0.36527647
05eb0bb02_2,utterance_21.mp4,0.49358753
05eb0bb02_3,utterance_22.mp4,0.61530733
05eb0bb02_3,utterance_23.mp4,0.61139793
05eb0bb02_3,utterance_24.mp4,0.72246705
05eb0bb02_3,utterance_25.mp4,0.66569378
05eb0bb02_3,utterance_26.mp4,0.38732119
5fb7fa213_1,utterance_1.mp4,0.49548565
5fb7fa213_1,utterance_2.mp4,0.35114117
5fb7fa213_1,utterance_3.mp4,0.60603964
5fb7fa213_1,utterance_4.mp4,0.52340223
5fb7fa213_1,utterance_5.mp4,0.4365606
5fb7fa213_1,utterance_6.mp4,0.45273082
6d21c3d7d_1,utterance_1.mp4,0.31105902
6d21c3d7d_1,utterance_2.mp4,0.35495506
6d21c3d7d_1,utterance_3.mp4,0.27529618
6d21c3d7d_1,utterance_4.mp4,0.33553665
6d21c3d7d_1,utterance_5.mp4,0.2823231
6d21c3d7d_1,utterance_6.mp4,0.53462885
6d21c3d7d_1,utterance_7.mp4,0.15476459
6d21c3d7d_1,utterance_8.mp4,0.25865689
6d21c3d7d_1,utterance_9.mp4,0.26774654
6d21c3d7d_1,utterance_10.mp4,0.23449788
6d21c3d7d_1,utterance_11.mp4,0.40353229
6d21c3d7d_1,utterance_12.mp4,0.34743242
6d21c3d7d_1,utterance_13.mp4,0.48548758
6d21c3d7d_1,utterance_14.mp4,0.45762021
6d21c3d7d_1,utterance_15.mp4,0.38542665
6d21c3d7d_1,utterance_16.mp4,0.4774484
6d21c3d7d_1,utterance_17.mp4,0.34284234
6d21c3d7d_1,utterance_18.mp4,0.51073406
6d21c3d7d_2,utterance_19.mp4,0.59558682
6d21c3d7d_2,utterance_20.mp4,0.38014609
6d21c3d7d_2,utterance_21.mp4,0.2936099
6d21c3d7d_2,utterance_22.mp4,0.49346405
6d21c3d7d_2,utterance_23.mp4,0.43502586
6d21c3d7d_2,utterance_26.mp4,0.46421049
6d21c3d7d_2,utterance_27.mp4,0.60757443
6d21c3d7d_2,utterance_28.mp4,0.43863102
6d21c3d7d_2,utterance_29.mp4,0.44547584
6d21c3d7d_2,utterance_30.mp4,0.44185601
6d21c3d7d_2,utterance_31.mp4,0.188932
6d21c3d7d_2,utterance_32.mp4,0.30985528
6d21c3d7d_2,utterance_33.mp4,0.41584846
6d21c3d7d_2,utterance_34.mp4,0.23060221
6d21c3d7d_2,utterance_35.mp4,0.51614705
6d21c3d7d_2,utterance_36.mp4,0.43332026
6d21c3d7d_2,utterance_37.mp4,0.38566296
6d21c3d7d_2,utterance_38.mp4,0.43169466
6d21c3d7d_2,utterance_39.mp4,0.43879259
6d71a2500_1,utterance_2.mp4,0.63351292
6d71a2500_1,utterance_3.mp4,0.6343031
6d71a2500_1,utterance_5.mp4,0.44964634
6d71a2500_1,utterance_6.mp4,0.42812277
6d71a2500_1,utterance_7.mp4,0.54193452
6d71a2500_2,utterance_8.mp4,0.27087614
6d71a2500_2,utterance_9.mp4,0.62780569
6d71a2500_2,utterance_10.mp4,0.5953607
6d71a2500_2,utterance_11.mp4,0.63270875
6d71a2500_2,utterance_12.mp4,0.23215347
6d71a2500_2,utterance_13.mp4,0.46082262
6d71a2500_2,utterance_14.mp4,0.48020046
6d71a2500_2,utterance_15.mp4,0.44404583
6d71a2500_2,utterance_16.mp4,0.42857566
6d71a2500_2,utterance_17.mp4,0.58224452
6d71a2500_2,utterance_18.mp4,0.60016989
6d71a2500_2,utterance_19.mp4,0.40831486
6d71a2500_2,utterance_20.mp4,0.44156993
6d71a2500_2,utterance_21.mp4,0.43906701
6d71a2500_2,utterance_22.mp4,0.46418122
6d71a2500_2,utterance_23.mp4,0.31858757
6d71a2500_2,utterance_24.mp4,0.41655542
6d71a2500_2,utterance_25.mp4,0.27457735
6d71a2500_2,utterance_26.mp4,0.51934583
6d71a2500_2,utterance_27.mp4,0.13937409
6d71a2500_2,utterance_28.mp4,0.41042062
6d71a2500_2,utterance_29.mp4,0.49572703
6d71a2500_2,utterance_30.mp4,0.26167136
6d71a2500_2,utterance_31.mp4,0.32007765
6d71a2500_2,utterance_32.mp4,0.39996141
6d71a2500_2,utterance_33.mp4,0.70312472
6d71a2500_2,utterance_34.mp4,0.26990149
6d71a2500_2,utterance_35.mp4,0.42014151
6d71a2500_2,utterance_37.mp4,0.71588827
6d71a2500_2,utterance_38.mp4,0.24638269
6d71a2500_2,utterance_39.mp4,0.20747461
6d71a2500_2,utterance_40.mp4,0.55898383
6d71a2500_2,utterance_42.mp4,0.46138139
6d71a2500_2,utterance_43.mp4,0.28776432
6d71a2500_2,utterance_44.mp4,0.30260418
6d71a2500_2,utterance_45.mp4,0.40589795
6d71a2500_2,utterance_46.mp4,0.32457319
6d71a2500_2,utterance_48.mp4,0.48406999
6d71a2500_2,utterance_49.mp4,0.44489042
6d71a2500_2,utterance_50.mp4,0.23103557
6d71a2500_2,utterance_51.mp4,0.52854427
6d71a2500_2,utterance_52.mp4,0.34028847
6d71a2500_2,utterance_53.mp4,0.48708994
6d71a2500_2,utterance_55.mp4,0.80314113
6d71a2500_2,utterance_56.mp4,0.56774414
6d71a2500_2,utterance_63.mp4,0.42246095
6d71a2500_2,utterance_64.mp4,0.20380032
6d71a2500_2,utterance_65.mp4,0.50905076
6d71a2500_2,utterance_66.mp4,0.50204226
6d71a2500_2,utterance_67.mp4,0.28043713
6d71a2500_2,utterance_68.mp4,0.31235587
6d71a2500_2,utterance_69.mp4,0.25936324
6d71a2500_2,utterance_70.mp4,0.42348934
6d71a2500_2,utterance_71.mp4,0.42348076
6d71a2500_2,utterance_72.mp4,0.48151608
6d71a2500_2,utterance_73.mp4,0.44030627
6d71a2500_2,utterance_74.mp4,0.21754998
6d71a2500_2,utterance_75.mp4,0.34662014
6d71a2500_2,utterance_76.mp4,0.51548386
6d71a2500_3,utterance_79.mp4,0.33519661
6d71a2500_3,utterance_80.mp4,0.49435345
6d71a2500_3,utterance_81.mp4,0.50629006
6d71a2500_3,utterance_82.mp4,0.46800682
6d71a2500_3,utterance_83.mp4,0.44844738
6d71a2500_3,utterance_84.mp4,0.50763092
6d71a2500_3,utterance_85.mp4,0.50470251
6d71a2500_3,utterance_86.mp4,0.40427397
6d71a2500_3,utterance_87.mp4,0.23964214
6d71a2500_3,utterance_89.mp4,0.67689913
6d71a2500_3,utterance_90.mp4,0.47846289
6d71a2500_3,utterance_92.mp4,0.53396737
6d71a2500_3,utterance_93.mp4,0.61214336
6d71a2500_3,utterance_94.mp4,0.5999091
6d71a2500_3,utterance_96.mp4,0.45287154
6d71a2500_3,utterance_97.mp4,0.54903315
6d71a2500_3,utterance_98.mp4,0.65179953
6d71a2500_3,utterance_100.mp4,0.73501305
6d71a2500_3,utterance_105.mp4,0.54621052
6d71a2500_3,utterance_106.mp4,0.44854682
6d71a2500_3,utterance_107.mp4,0.58292471
6d71a2500_3,utterance_108.mp4,0.44330746
6d71a2500_3,utterance_111.mp4,0.64845081
6d71a2500_4,utterance_117.mp4,0.36122326
6d71a2500_4,utterance_118.mp4,0.35221519
6d71a2500_4,utterance_119.mp4,0.45989969
6d71a2500_4,utterance_120.mp4,0.39929887
6d71a2500_4,utterance_121.mp4,0.45627274
6d71a2500_4,utterance_122.mp4,0.52890895
6d71a2500_4,utterance_123.mp4,0.23300639
6d71a2500_4,utterance_124.mp4,0.25627664
6d71a2500_4,utterance_125.mp4,0.55592672
6d71a2500_4,utterance_126.mp4,0.31434022
6d71a2500_4,utterance_127.mp4,0.64264961
6d71a2500_4,utterance_128.mp4,0.4930701
6d71a2500_4,utterance_131.mp4,0.35454063
6d71a2500_4,utterance_132.mp4,0.30211205
6d71a2500_4,utterance_133.mp4,0.42275926
6d71a2500_4,utterance_134.mp4,0.45485651
6d71a2500_4,utterance_135.mp4,0.24539519
6d71a2500_4,utterance_136.mp4,0.08025464
6d71a2500_4,utterance_138.mp4,0.13033638
7a8f3c5ac_1,utterance_1.mp4,0.77065368
7a8f3c5ac_1,utterance_2.mp4,0.79075434
7a8f3c5ac_1,utterance_3.mp4,0.76504965
7a8f3c5ac_1,utterance_4.mp4,0.43178644
7a9dd8d41_1,utterance_1.mp4,0.67869712
7a9dd8d41_1,utterance_2.mp4,0.58025458
7a9dd8d41_1,utterance_4.mp4,0.5242534
7a9dd8d41_1,utterance_5.mp4,0.6925091
7a9dd8d41_1,utterance_6.mp4,0.75777695
7a9dd8d41_1,utterance_7.mp4,0.67356831
7a9dd8d41_1,utterance_8.mp4,0.64055799
7a9dd8d41_1,utterance_9.mp4,0.61430674
7a9dd8d41_1,utterance_10.mp4,0.75439144
7a9dd8d41_1,utterance_11.mp4,0.58994384
7a9dd8d41_1,utterance_12.mp4,0.6856595
7a9dd8d41_1,utterance_13.mp4,0.56379354
7a9dd8d41_2,utterance_17.mp4,0.58640321
7a9dd8d41_2,utterance_18.mp4,0.43805893
7a9dd8d41_2,utterance_19.mp4,0.8165409
7a9dd8d41_2,utterance_20.mp4,0.53458784
7aea2de29_1,utterance_1.mp4,0.57110573
7aea2de29_1,utterance_2.mp4,0.6512292
7aea2de29_1,utterance_3.mp4,0.71856525
7aea2de29_1,utterance_4.mp4,0.78796152
7aea2de29_1,utterance_5.mp4,0.40411492
7aea2de29_1,utterance_6.mp4,0.58367122
7aea2de29_1,utterance_7.mp4,0.72872879
7aea2de29_1,utterance_8.mp4,0.48871671
7aea2de29_1,utterance_9.mp4,0.64876027
7aea2de29_1,utterance_10.mp4,0.62481828
7aea2de29_1,utterance_11.mp4,0.45473619
7aea2de29_1,utterance_12.mp4,0.66105894
7aea2de29_1,utterance_13.mp4,0.61710034
7aea2de29_1,utterance_14.mp4,0.48500245
7aea2de29_1,utterance_15.mp4,0.6125471
7caec779f_1,utterance_1.mp4,0.73453847
7caec779f_1,utterance_2.mp4,0.55433017
7caec779f_1,utterance_4.mp4,0.55243011
7caec779f_1,utterance_5.mp4,0.69567281
7caec779f_1,utterance_6.mp4,0.56172938
7caec779f_2,utterance_10.mp4,0.60807483
7caec779f_2,utterance_11.mp4,0.35520588
7caec779f_2,utterance_12.mp4,0.719178
7caec779f_2,utterance_13.mp4,0.64119146
7caec779f_2,utterance_15.mp4,0.82990656
7caec779f_2,utterance_16.mp4,0.31694601
7d5f813e5_1,utterance_1.mp4,0.20890929
7d5f813e5_1,utterance_2.mp4,0.4905799
7d5f813e5_1,utterance_3.mp4,0.43132639
7d5f813e5_2,utterance_5.mp4,0.68425069
7d5f813e5_2,utterance_6.mp4,0.50853762
7d5f813e5_2,utterance_7.mp4,0.63253968
7d5f813e5_2,utterance_8.mp4,0.41562311
7dbd8e140_1,utterance_1.mp4,0.36604273
7dbd8e140_1,utterance_2.mp4,0.08486831
7dbd8e140_1,utterance_4.mp4,0.12919514
7dbd8e140_1,utterance_5.mp4,0.39277722
7dbd8e140_1,utterance_6.mp4,0.26086072
7dbd8e140_1,utterance_8.mp4,0.40467573
7dbd8e140_1,utterance_9.mp4,0.27712118
7dbd8e140_1,utterance_11.mp4,0.69271923
7dbd8e140_1,utterance_13.mp4,0.38046151
7dbd8e140_1,utterance_14.mp4,0.25224645
7dbd8e140_1,utterance_16.mp4,0.23806297
7dbd8e140_1,utterance_17.mp4,0.29079196
7dbd8e140_1,utterance_18.mp4,0.43810126
7dbd8e140_1,utterance_19.mp4,0.33438841
