video,utterance,arousal,valence
664ea0ccc_4,utterance_83.mp4,0.3641098,0.53776481
664ea0ccc_4,utterance_85.mp4,0.42813518,0.53423409
664ea0ccc_4,utterance_86.mp4,0.28289049,0.5191994
664ea0ccc_4,utterance_87.mp4,0.45417352,0.67784898
664ea0ccc_4,utterance_88.mp4,0.36529387,0.52445285
664ea0ccc_7,utterance_122.mp4,0.39295855,0.38590549
664ea0ccc_7,utterance_123.mp4,0.51966783,0.43683383
664ea0ccc_7,utterance_124.mp4,0.31037286,0.29660973
664ea0ccc_7,utterance_125.mp4,0.42087638,0.35688114
664ea0ccc_7,utterance_126.mp4,0.33469412,0.31190831
664ea0ccc_7,utterance_128.mp4,0.35841725,0.38389413
664ea0ccc_7,utterance_129.mp4,0.34296236,0.37487898
664ea0ccc_7,utterance_130.mp4,0.53172321,0.44396036
664ea0ccc_7,utterance_131.mp4,0.48579532,0.50346474
664ea0ccc_7,utterance_132.mp4,0.44492388,0.31923734
664ea0ccc_7,utterance_133.mp4,0.52503829,0.43276224
664ea0ccc_7,utterance_134.mp4,0.38038547,0.35532012
664ea0ccc_7,utterance_135.mp4,0.38679813,0.31963418
664ea0ccc_7,utterance_136.mp4,0.41652785,0.29110142
664ea0ccc_7,utterance_137.mp4,0.57133269,0.43434207
664ea0ccc_7,utterance_138.mp4,0.19413662,0.3524131
664ea0ccc_7,utterance_139.mp4,0.2261318,0.35742007
664ea0ccc_9,utterance_164.mp4,0.14410277,0.4436246
664ea0ccc_9,utterance_165.mp4,0.25811899,0.35805715
664ea0ccc_9,utterance_166.mp4,0.09221944,0.35702392
664ea0ccc_9,utterance_167.mp4,0.26352233,0.40830281
664ea0ccc_9,utterance_168.mp4,0.21315679,0.26513883
664ea0ccc_9,utterance_169.mp4,0.06988514,0.40453444
664ea0ccc_9,utterance_170.mp4,0.11368617,0.22795973
664ea0ccc_9,utterance_171.mp4,0.44862118,0.49865581
664ea0ccc_9,utterance_172.mp4,0.26238537,0.361735
664ea0ccc_9,utterance_173.mp4,0.23550264,0.3922437
664ea0ccc_9,utterance_174.mp4,0.24252654,0.3862158
664ea0ccc_9,utterance_175.mp4,0.40906168,0.29530382
664ea0ccc_9,utterance_176.mp4,0.15426269,0.3146922
664ea0ccc_9,utterance_177.mp4,0.31092155,0.66362555
664ea0ccc_9,utterance_178.mp4,0.27393039,0.36040133
664ea0ccc_9,utterance_179.mp4,0.29400873,0.42157292
664ea0ccc_9,utterance_180.mp4,0.21761716,0.53969009
664ea0ccc_9,utterance_181.mp4,0.15685959,0.23605734
664ea0ccc_9,utterance_182.mp4,0.09748854,0.25260157
664ea0ccc_9,utterance_183.mp4,0.08191174,0.2219033
664ea0ccc_9,utterance_184.mp4,0.01923954,0.34426306
664ea0ccc_12,utterance_242.mp4,0.18927826,0.44050385
664ea0ccc_12,utterance_244.mp4,0.44743278,0.55286855
664ea0ccc_12,utterance_245.mp4,0.35092598,0.57751669
664ea0ccc_12,utterance_246.mp4,0.15425653,0.53311403
664ea0ccc_12,utterance_247.mp4,0.51559348,0.72667346
664ea0ccc_12,utterance_248.mp4,0.4593257,0.59827991
664ea0ccc_12,utterance_249.mp4,0.47905261,0.52672701
664ea0ccc_12,utterance_250.mp4,0.34784552,0.57934747
664ea0ccc_12,utterance_253.mp4,0.35162333,0.52727468
664ea0ccc_12,utterance_254.mp4,0.24624357,0.40899304
664ea0ccc_12,utterance_255.mp4,0.31245823,0.56137014
664ea0ccc_12,utterance_256.mp4,0.26847048,0.71643425
664ea0ccc_28,utterance_626.mp4,0.35695928,0.55450126
664ea0ccc_28,utterance_627.mp4,0.30725624,0.46292016
664ea0ccc_28,utterance_628.mp4,0.53182382,0.62187367
664ea0ccc_28,utterance_629.mp4,0.3908586,0.45650546
664ea0ccc_28,utterance_630.mp4,0.39359249,0.53206308
664ea0ccc_28,utterance_631.mp4,0.48056478,0.49577286
664ea0ccc_28,utterance_632.mp4,0.33342653,0.39612713
664ea0ccc_28,utterance_633.mp4,0.23919852,0.39939174
664ea0ccc_28,utterance_634.mp4,0.33172315,0.37283564
664ea0ccc_28,utterance_635.mp4,0.25461538,0.52653933
664ea0ccc_28,utterance_636.mp4,0.50600657,0.48726631
664ea0ccc_28,utterance_637.mp4,0.26626917,0.40399611
664ea0ccc_28,utterance_638.mp4,0.33704646,0.50418016
664ea0ccc_28,utterance_639.mp4,0.46614592,0.51005227
664ea0ccc_28,utterance_640.mp4,0.27774003,0.32821351
664ea0ccc_28,utterance_641.mp4,0.40215619,0.44957498
664ea0ccc_28,utterance_642.mp4,0.21294168,0.39724512
664ea0ccc_39,utterance_825.mp4,0.32480537,0.65514177
664ea0ccc_39,utterance_826.mp4,0.27279465,0.7850003
664ea0ccc_39,utterance_827.mp4,0.34496629,0.67644889
664ea0ccc_39,utterance_828.mp4,0.56242705,0.96441933
664ea0ccc_39,utterance_829.mp4,0.50752385,0.79963785
664ea0ccc_39,utterance_830.mp4,0.6373432,0.82953612
664ea0ccc_39,utterance_831.mp4,0.21497069,0.73403479
664ea0ccc_39,utterance_832.mp4,0.28983777,0.73165686
664ea0ccc_39,utterance_833.mp4,0.18277068,0.60560153
664ea0ccc_39,utterance_834.mp4,0.58210284,0.80233295
664ea0ccc_44,utterance_894.mp4,0.34637113,0.61085897
664ea0ccc_44,utterance_895.mp4,0.3261664,0.57458176
664ea0ccc_44,utterance_896.mp4,0.44019286,0.72545234
664ea0ccc_44,utterance_897.mp4,0.44083621,0.66150427
664ea0ccc_44,utterance_898.mp4,0.44536388,0.73519579
664ea0ccc_44,utterance_899.mp4,0.47221714,0.63523954
664ea0ccc_44,utterance_900.mp4,0.60421315,0.62368873
664ea0ccc_44,utterance_901.mp4,0.22522237,0.572984
664ea0ccc_44,utterance_902.mp4,0.5467429,0.6904406
664ea0ccc_44,utterance_903.mp4,0.40246087,0.73514604
664ea0ccc_44,utterance_904.mp4,0.55062745,0.42206555
664ea0ccc_44,utterance_905.mp4,0.37805577,0.37859972
664ea0ccc_44,utterance_906.mp4,0.30872142,0.55540644
664ea0ccc_44,utterance_907.mp4,0.6955434,0.57770074
119334435_6,utterance_138.mp4,0.3686624,0.54004504
119334435_6,utterance_142.mp4,0.60525154,0.27266204
119334435_6,utterance_145.mp4,0.47285228,0.41538369
119334435_6,utterance_149.mp4,0.24962745,0.46239177
119334435_6,utterance_150.mp4,0.07442948,0.28826303
b018c03de_2,utterance_13.mp4,0.83040658,0.90589472
b018c03de_2,utterance_14.mp4,0.75729813,0.82455763
b018c03de_2,utterance_15.mp4,0.81608767,0.87911999
b018c03de_2,utterance_16.mp4,0.81937003,0.90994549
b018c03de_2,utterance_17.mp4,0.6725353,0.83652711
b018c03de_2,utterance_18.mp4,0.76987997,0.89728408
b018c03de_6,utterance_36.mp4,0.7211975,0.87036961
b018c03de_6,utterance_37.mp4,0.62981004,0.90189048
b018c03de_6,utterance_38.mp4,0.6339935,0.85295922
b018c03de_11,utterance_71.mp4,0.61024446,0.80947166
b018c03de_11,utterance_72.mp4,0.85698386,0.90909513
b018c03de_11,utterance_73.mp4,0.87951563,0.90486554
b018c03de_11,utterance_74.mp4,0.87444374,0.86927171
b018c03de_11,utterance_75.mp4,0.7050239,0.92641607
b018c03de_11,utterance_76.mp4,0.66491435,0.83008228
b018c03de_14,utterance_94.mp4,0.73288566,0.86679729
b018c03de_14,utterance_95.mp4,0.72427321,0.90308144
b018c03de_14,utterance_96.mp4,0.55637644,0.79422867
b018c03de_14,utterance_98.mp4,0.68553248,0.83534059
b018c03de_15,utterance_99.mp4,0.74498204,0.89542277
b018c03de_15,utterance_100.mp4,0.78682614,0.88375057
b018c03de_15,utterance_101.mp4,0.77149509,0.91563158
b018c03de_15,utterance_102.mp4,0.47593604,0.81780454
b018c03de_15,utterance_103.mp4,0.74174574,0.82531548
b018c03de_15,utterance_104.mp4,0.8374726,0.84454451
b018c03de_15,utterance_105.mp4,0.60454912,0.85619373
b018c03de_15,utterance_106.mp4,0.74284742,0.90223514
b018c03de_15,utterance_107.mp4,0.78184935,0.86955972
b018c03de_15,utterance_108.mp4,0.79175459,0.84593753
b018c03de_15,utterance_109.mp4,0.70250813,0.88060054
b018c03de_15,utterance_110.mp4,0.82220505,0.89113455
b748addbd_3,utterance_60.mp4,0.31061204,0.35800412
b748addbd_3,utterance_61.mp4,0.36484789,0.50119712
b748addbd_3,utterance_62.mp4,0.25144981,0.50425279
b748addbd_3,utterance_63.mp4,0.72697357,0.62078833
b748addbd_3,utterance_64.mp4,0.69821276,0.72881791
b748addbd_3,utterance_65.mp4,0.54263974,0.4291217
b748addbd_3,utterance_67.mp4,0.71309368,0.86670557
b748addbd_3,utterance_68.mp4,0.39386237,0.53993358
b748addbd_3,utterance_69.mp4,0.6434971,0.7010415
c2b9c66f3_3,utterance_29.mp4,0.59996003,0.70907918
c2b9c66f3_3,utterance_30.mp4,0.38383536,0.65939626
c2b9c66f3_3,utterance_32.mp4,0.35053765,0.66782601
c2b9c66f3_3,utterance_33.mp4,0.50949755,0.57895211
c2b9c66f3_3,utterance_34.mp4,0.46607502,0.56993224
c2b9c66f3_3,utterance_36.mp4,0.41578662,0.50012242
c2b9c66f3_3,utterance_37.mp4,0.55917812,0.59270884
c2b9c66f3_3,utterance_39.mp4,0.68291751,0.78822981
c2b9c66f3_3,utterance_40.mp4,0.32983649,0.40786305
c2b9c66f3_3,utterance_42.mp4,0.38673353,0.4772945
c2b9c66f3_3,utterance_45.mp4,0.48195578,0.53510138
c2b9c66f3_3,utterance_46.mp4,0.61499349,0.6105792
c2b9c66f3_3,utterance_47.mp4,0.58644468,0.49598628
c2b9c66f3_7,utterance_80.mp4,0.71458952,0.81800462
c2b9c66f3_7,utterance_81.mp4,0.64114071,0.73356919
c2b9c66f3_7,utterance_82.mp4,0.45027379,0.70292537
c2b9c66f3_7,utterance_83.mp4,0.43794078,0.6527857
c2b9c66f3_7,utterance_84.mp4,0.43602478,0.66966012
c2b9c66f3_7,utterance_85.mp4,0.43478993,0.66991546
c2b9c66f3_7,utterance_86.mp4,0.5318963,0.47928708
c2b9c66f3_7,utterance_87.mp4,0.48869941,0.49386433
ca88e9866_1,utterance_1.mp4,0.64312471,0.59720351
ca88e9866_1,utterance_2.mp4,0.61341489,0.68090963
ca88e9866_1,utterance_3.mp4,0.63782873,0.73109122
ca88e9866_1,utterance_4.mp4,0.51002058,0.55073152
ca88e9866_3,utterance_22.mp4,0.32259638,0.31974885
ca88e9866_3,utterance_23.mp4,0.71669101,0.72755063
ca88e9866_3,utterance_24.mp4,0.52833965,0.70993503
ca88e9866_3,utterance_25.mp4,0.55992491,0.45673916
ca88e9866_3,utterance_26.mp4,0.51382686,0.44457895
ca88e9866_3,utterance_27.mp4,0.75790377,0.67441116
ca88e9866_3,utterance_28.mp4,0.84791101,0.73419657
ca88e9866_3,utterance_29.mp4,0.57647332,0.69279217
cc73c27b5_1,utterance_8.mp4,0.55018852,0.57789724
cc73c27b5_1,utterance_9.mp4,0.19697333,0.45852278
cc73c27b5_1,utterance_10.mp4,0.54910688,0.53480601
cc73c27b5_1,utterance_11.mp4,0.51039711,0.68521674
cc73c27b5_1,utterance_12.mp4,0.45275536,0.5834141
cc73c27b5_1,utterance_13.mp4,0.70303701,0.57067082
cc73c27b5_1,utterance_14.mp4,0.41470557,0.62386629
cc73c27b5_3,utterance_22.mp4,0.72004086,0.70695826
cc73c27b5_3,utterance_23.mp4,0.3716986,0.63206718
cc73c27b5_3,utterance_24.mp4,0.37099467,0.72358274
cc73c27b5_3,utterance_26.mp4,0.21323786,0.76172437
d4ac08bf0_1,utterance_1.mp4,0.49511938,0.52592837
d4ac08bf0_1,utterance_2.mp4,0.57976226,0.57775141
d4ac08bf0_1,utterance_3.mp4,0.61546114,0.55527093
d4ac08bf0_1,utterance_4.mp4,0.71055655,0.693064
d4ac08bf0_1,utterance_5.mp4,0.4790367,0.71642764
d4ac08bf0_1,utterance_6.mp4,0.41291117,0.58892647
d4ac08bf0_1,utterance_7.mp4,0.64597848,0.5583051
d4ac08bf0_1,utterance_8.mp4,0.59033797,0.58097115
d4ac08bf0_1,utterance_9.mp4,0.65995638,0.66782296
d4ac08bf0_1,utterance_10.mp4,0.71955777,0.38384183
d4ac08bf0_1,utterance_11.mp4,0.68939608,0.67363264
d4ac08bf0_1,utterance_12.mp4,0.89913122,0.7416612
d4ac08bf0_1,utterance_13.mp4,0.64798321,0.58763362
d4ac08bf0_1,utterance_14.mp4,0.7086452,0.51873838
d4ac08bf0_1,utterance_15.mp4,0.26521877,0.60190283
d4ac08bf0_1,utterance_17.mp4,0.6641742,0.66918492
d4ac08bf0_1,utterance_18.mp4,0.58410378,0.61836841
d4c1c74d6_1,utterance_1.mp4,0.82827451,0.85927617
d4c1c74d6_1,utterance_2.mp4,0.87482078,0.89613328
d4c1c74d6_1,utterance_3.mp4,0.82249501,0.88973455
d4c1c74d6_1,utterance_4.mp4,0.87482006,0.90906466
d4c1c74d6_1,utterance_5.mp4,0.82817673,0.88284029
d4c1c74d6_1,utterance_6.mp4,0.83651245,0.85735337
d4c1c74d6_1,utterance_7.mp4,0.68769511,0.89171682
d4c1c74d6_1,utterance_8.mp4,0.61381971,0.86252936
d4c1c74d6_1,utterance_9.mp4,0.62708227,0.85020352
d4c1c74d6_1,utterance_10.mp4,0.68368802,0.89358666
d4c1c74d6_1,utterance_11.mp4,0.68383719,0.89154562
d4c1c74d6_1,utterance_12.mp4,0.78068972,0.93767015
d4c1c74d6_1,utterance_13.mp4,0.85574161,0.88837782
d4c1c74d6_1,utterance_14.mp4,0.80377526,0.88136904
d4c1c74d6_1,utterance_15.mp4,0.82435304,0.91278154
d4c1c74d6_1,utterance_16.mp4,0.65767982,0.84110063
d4c1c74d6_1,utterance_17.mp4,0.56343692,0.79451003
d4c1c74d6_1,utterance_18.mp4,0.70098656,0.89853278
d4c1c74d6_1,utterance_19.mp4,0.80353436,0.86942445
d4c1c74d6_1,utterance_20.mp4,0.80552556,0.8951176
d4c1c74d6_1,utterance_21.mp4,0.81219154,0.88443351
d4c1c74d6_1,utterance_22.mp4,0.81168845,0.90373868
d4c1c74d6_5,utterance_60.mp4,0.91158279,0.87362514
d4c1c74d6_5,utterance_61.mp4,0.81172037,0.84584344
d4c1c74d6_5,utterance_62.mp4,0.76621519,0.90949212
d4c1c74d6_5,utterance_63.mp4,0.72521597,0.89403998
d4c1c74d6_5,utterance_64.mp4,0.7851964,0.8929969
d4c1c74d6_5,utterance_65.mp4,0.76043307,0.79638908
d51aee260_8,utterance_170.mp4,0.43691561,0.612794
d51aee260_8,utterance_172.mp4,0.29401873,0.39353297
d51aee260_8,utterance_173.mp4,0.17671777,0.21261684
d51aee260_8,utterance_174.mp4,0.2277095,0.34731597
d51aee260_8,utterance_175.mp4,0.19677077,0.29891903
d51aee260_8,utterance_176.mp4,0.44617678,0.42500111
d51aee260_8,utterance_177.mp4,0.25419907,0.33175422
d51aee260_8,utterance_178.mp4,0.39587633,0.41874158
d51aee260_8,utterance_179.mp4,0.32111102,0.48606866
d51aee260_8,utterance_180.mp4,0.2062601,0.25885178
d51aee260_8,utterance_181.mp4,0.15211508,0.2103951
d51aee260_8,utterance_182.mp4,0.16934853,0.41216385
d51aee260_8,utterance_183.mp4,0.18919109,0.38306182
dce7e5d5f_10,utterance_140.mp4,0.34178683,0.68849272
dce7e5d5f_10,utterance_142.mp4,0.16774347,0.54988526
dce7e5d5f_10,utterance_144.mp4,0.34726441,0.57844401
dce7e5d5f_10,utterance_145.mp4,0.21136686,0.51734677
dce7e5d5f_10,utterance_146.mp4,0.63485667,0.52039879
dce7e5d5f_12,utterance_167.mp4,0.44205631,0.60398644
dce7e5d5f_12,utterance_168.mp4,0.57228995,0.59091148
dce7e5d5f_12,utterance_169.mp4,0.49112362,0.73348529
dce7e5d5f_12,utterance_170.mp4,0.41946379,0.58500247
dce7e5d5f_12,utterance_171.mp4,0.37115859,0.53094889
dce7e5d5f_12,utterance_172.mp4,0.61207271,0.56154305
dce7e5d5f_12,utterance_173.mp4,0.44471836,0.49356912
dce7e5d5f_13,utterance_175.mp4,0.45421921,0.60665015
dce7e5d5f_13,utterance_176.mp4,0.66313346,0.72520765
dce7e5d5f_13,utterance_177.mp4,0.54798927,0.61524498
dce7e5d5f_13,utterance_178.mp4,0.52385166,0.61426323
dce7e5d5f_13,utterance_179.mp4,0.50063874,0.68848069
dce7e5d5f_13,utterance_180.mp4,0.83004716,0.47898678
dce7e5d5f_13,utterance_181.mp4,0.62781988,0.57974729
e3b57cfd8_6,utterance_92.mp4,0.32319675,0.34637666
e3b57cfd8_6,utterance_95.mp4,0.36250567,0.34024549
e3b57cfd8_6,utterance_98.mp4,0.28521241,0.43723498
e3b57cfd8_6,utterance_99.mp4,0.57151804,0.55075877
e3b57cfd8_9,utterance_150.mp4,0.05124527,0.65245779
e3b57cfd8_9,utterance_151.mp4,0.22541444,0.82961508
e3b57cfd8_9,utterance_154.mp4,0.16434018,0.89673898
e3b57cfd8_9,utterance_155.mp4,0.17472328,0.81640889
e3b57cfd8_9,utterance_156.mp4,0.45435873,0.84596908
e3b57cfd8_9,utterance_157.mp4,0.22665664,0.82830956
e3b57cfd8_9,utterance_158.mp4,0.20088794,0.84476883
e3b57cfd8_9,utterance_159.mp4,0.13014786,0.76761977
f1f277e5d_3,utterance_25.mp4,0.61011416,0.86946954
f1f277e5d_3,utterance_26.mp4,0.66548477,0.81613717
f1f277e5d_3,utterance_27.mp4,0.34115031,0.66500544
0bc7d4e50_1,utterance_2.mp4,0.43193155,0.69630972
0bc7d4e50_1,utterance_4.mp4,0.52241186,0.67543163
0bc7d4e50_1,utterance_5.mp4,0.29662517,0.37045051
0bc7d4e50_1,utterance_6.mp4,0.58864471,0.74839013
0bc7d4e50_1,utterance_7.mp4,0.39007302,0.49267497
0bc7d4e50_1,utterance_8.mp4,0.64998936,0.7935131
0bc7d4e50_2,utterance_12.mp4,0.63416784,0.87766969
0bc7d4e50_2,utterance_13.mp4,0.56645981,0.80190553
0bc7d4e50_2,utterance_14.mp4,0.47286783,0.7532382
0bc7d4e50_2,utterance_15.mp4,0.71132201,0.90333759
0d6bef743_1,utterance_1.mp4,0.64781155,0.73659544
0d6bef743_1,utterance_3.mp4,0.53699843,0.74466135
0d6bef743_1,utterance_4.mp4,0.26124857,0.52234237
0d6bef743_1,utterance_5.mp4,0.48321081,0.4299137
0d6bef743_1,utterance_6.mp4,0.20536458,0.59339559
0d6bef743_1,utterance_7.mp4,0.27740203,0.6809591
0d6bef743_1,utterance_10.mp4,0.27352674,0.70167567
0d6bef743_1,utterance_11.mp4,0.42366766,0.69807163
0d6bef743_1,utterance_12.mp4,0.41729614,0.54120681
0d6bef743_1,utterance_14.mp4,0.22352157,0.45941248
0d6bef743_1,utterance_16.mp4,0.53342541,0.69872431
0d6bef743_1,utterance_20.mp4,0.33047506,0.74026165
0d6bef743_1,utterance_21.mp4,0.45707094,0.30016438
0f2db282f_1,utterance_1.mp4,0.34268132,0.38925624
0f2db282f_1,utterance_2.mp4,0.39604827,0.53546395
0f2db282f_1,utterance_3.mp4,0.52680006,0.73761809
0f2db282f_1,utterance_4.mp4,0.38194493,0.66816443
0f2db282f_1,utterance_5.mp4,0.59558652,0.53551863
0f2db282f_1,utterance_6.mp4,0.4401599,0.50183516
1a8bcc78b_1,utterance_2.mp4,0.47770229,0.40651797
1a8bcc78b_1,utterance_3.mp4,0.5924413,0.45326616
1a8bcc78b_1,utterance_4.mp4,0.73802865,0.72912161
1a8bcc78b_1,utterance_5.mp4,0.62964906,0.57360306
1a8bcc78b_1,utterance_6.mp4,0.89910466,0.58077246
1a8bcc78b_1,utterance_7.mp4,0.72097813,0.69881002
1a8bcc78b_1,utterance_8.mp4,0.58983921,0.70756788
1a8bcc78b_2,utterance_10.mp4,0.5156461,0.78569097
1a8bcc78b_2,utterance_11.mp4,0.53931227,0.75704401
1a8bcc78b_2,utterance_12.mp4,0.67733586,0.68965884
1a8bcc78b_2,utterance_13.mp4,0.55495792,0.67624359
1d6088392_1,utterance_2.mp4,0.33379045,0.51279991
1d6088392_1,utterance_3.mp4,0.49551852,0.40648248
1d6088392_1,utterance_4.mp4,0.42659849,0.39896703
1d6088392_1,utterance_5.mp4,0.46509103,0.46072805
1d6088392_1,utterance_6.mp4,0.32644102,0.36971934
1d6088392_1,utterance_7.mp4,0.6175317,0.48527669
1d6088392_1,utterance_8.mp4,0.37570877,0.28941369
1d6088392_1,utterance_10.mp4,0.73628384,0.52733313
1d6088392_1,utterance_12.mp4,0.54576991,0.27471732
1d6088392_1,utterance_13.mp4,0.70984883,0.62538518
1d6088392_1,utterance_15.mp4,0.86688771,0.55272463
1d6088392_1,utterance_16.mp4,0.87700784,0.62494578
1ff5e505f_1,utterance_1.mp4,0.83826365,0.773803
1ff5e505f_1,utterance_2.mp4,0.66364912,0.79047495
1ff5e505f_1,utterance_3.mp4,0.71142968,0.67438965
1ff24ecd9_1,utterance_1.mp4,0.40658501,0.58217166
1ff24ecd9_1,utterance_2.mp4,0.50824738,0.73035465
1ff24ecd9_1,utterance_3.mp4,0.44953453,0.750201
1ff24ecd9_1,utterance_4.mp4,0.51418588,0.60408877
1ff24ecd9_1,utterance_5.mp4,0.6974325,0.73666635
1ff24ecd9_1,utterance_6.mp4,0.71836685,0.64615536
1ff24ecd9_1,utterance_7.mp4,0.51342413,0.59672276
1ff24ecd9_1,utterance_8.mp4,0.51951673,0.54861449
1ff24ecd9_1,utterance_9.mp4,0.36056931,0.48923007
1ff24ecd9_1,utterance_10.mp4,0.32298714,0.48099664
1ff24ecd9_1,utterance_11.mp4,0.41972917,0.27592444
1ff24ecd9_1,utterance_12.mp4,0.52309279,0.62907464
1ff24ecd9_1,utterance_13.mp4,0.35779633,0.53428743
1ff24ecd9_1,utterance_14.mp4,0.36511578,0.34453174
1ff24ecd9_1,utterance_16.mp4,0.40605703,0.46204129
1ff24ecd9_1,utterance_17.mp4,0.64946646,0.62676156
1ff24ecd9_1,utterance_19.mp4,0.4280565,0.42308616
1ff24ecd9_1,utterance_20.mp4,0.71242731,0.63297938
1ff24ecd9_1,utterance_21.mp4,0.34708452,0.43496525
2ac0083b6_1,utterance_45.mp4,0.59478589,0.78316624
2ac0083b6_1,utterance_59.mp4,0.63043282,0.82467806
2ac0083b6_1,utterance_62.mp4,0.69879476,0.86171652
2e84a2e3d_1,utterance_1.mp4,0.55262554,0.71969794
2e84a2e3d_1,utterance_2.mp4,0.6093403,0.72239694
2e84a2e3d_1,utterance_4.mp4,0.50168468,0.27336352
2e84a2e3d_1,utterance_5.mp4,0.60268227,0.72221045
2e84a2e3d_1,utterance_6.mp4,0.60039321,0.67159864
2e84a2e3d_1,utterance_7.mp4,0.59433071,0.74281823
2e84a2e3d_1,utterance_9.mp4,0.73607888,0.79472325
3c8d3c2e6_1,utterance_1.mp4,0.55507117,0.7117816
3c8d3c2e6_1,utterance_2.mp4,0.3949095,0.67837023
3c8d3c2e6_1,utterance_3.mp4,0.58186803,0.87198747
3c8d3c2e6_1,utterance_4.mp4,0.44900345,0.88402608
3c8d3c2e6_1,utterance_5.mp4,0.43613552,0.85267723
3c8d3c2e6_1,utterance_9.mp4,0.50413833,0.90177038
3c8d3c2e6_1,utterance_10.mp4,0.42227634,0.89676096
3cacac634_1,utterance_1.mp4,0.61258499,0.71720959
3cacac634_1,utterance_3.mp4,0.51723915,0.6898898
3cacac634_1,utterance_5.mp4,0.6122273,0.73304367
3cacac634_1,utterance_6.mp4,0.26556716,0.66028927
3cacac634_1,utterance_7.mp4,0.48027979,0.65541534
3cacac634_1,utterance_8.mp4,0.38117187,0.60912609
3cacac634_1,utterance_9.mp4,0.47619629,0.78541605
3cacac634_1,utterance_10.mp4,0.52407381,0.72371074
3cacac634_1,utterance_11.mp4,0.38232157,0.86624259
3cacac634_1,utterance_12.mp4,0.57904431,0.52954951
3cacac634_1,utterance_13.mp4,0.54911748,0.70455773
3cacac634_1,utterance_14.mp4,0.14959657,0.61824172
3cacac634_1,utterance_15.mp4,0.21344218,0.51028107
3cacac634_1,utterance_16.mp4,0.48301689,0.48018224
3e515a9bc_1,utterance_1.mp4,0.60919936,0.45529334
3e515a9bc_1,utterance_2.mp4,0.595894,0.76823649
3e515a9bc_1,utterance_3.mp4,0.62152291,0.52010061
3e666b2a3_1,utterance_3.mp4,0.60938624,0.69228973
3e666b2a3_1,utterance_4.mp4,0.58039302,0.65935718
3e666b2a3_1,utterance_5.mp4,0.56448771,0.61995797
3e666b2a3_1,utterance_6.mp4,0.51723519,0.73434888
3e666b2a3_1,utterance_8.mp4,0.61082776,0.68056605
3e666b2a3_1,utterance_9.mp4,0.66373442,0.67209385
3e666b2a3_2,utterance_10.mp4,0.6475147,0.73903255
3e666b2a3_2,utterance_11.mp4,0.66011088,0.75574289
3e666b2a3_2,utterance_12.mp4,0.75358365,0.83335336
3e666b2a3_2,utterance_13.mp4,0.54357764,0.73050294
3e666b2a3_2,utterance_14.mp4,0.68771172,0.72576262
4a1d89a35_1,utterance_1.mp4,0.38799567,0.76977683
4a1d89a35_1,utterance_2.mp4,0.33571665,0.77917364
4a1d89a35_1,utterance_3.mp4,0.38778467,0.71132191
4a1d89a35_1,utterance_4.mp4,0.61415404,0.82453452
4a1d89a35_1,utterance_5.mp4,0.39875182,0.74548148
4a1d89a35_1,utterance_6.mp4,0.62318656,0.79858403
4a1d89a35_1,utterance_7.mp4,0.68231852,0.87430123
4a1d89a35_1,utterance_8.mp4,0.57020384,0.76380493
4a1d89a35_1,utterance_10.mp4,0.69842673,0.82742911
4a1d89a35_1,utterance_11.mp4,0.6196979,0.74587744
4a1d89a35_1,utterance_12.mp4,0.73567964,0.86528627
4a1d89a35_1,utterance_13.mp4,0.45610772,0.76160566
4a1d89a35_1,utterance_14.mp4,0.51254256,0.57239811
4b2ffaecb_1,utterance_1.mp4,0.58913866,0.73322207
4b2ffaecb_1,utterance_2.mp4,0.45948162,0.67532021
4b2ffaecb_1,utterance_3.mp4,0.50345366,0.62105981
4b2ffaecb_1,utterance_4.mp4,0.59848506,0.86931391
4b2ffaecb_1,utterance_5.mp4,0.42256033,0.66399689
4b2ffaecb_1,utterance_6.mp4,0.5316683,0.69156502
4b2ffaecb_1,utterance_7.mp4,0.49757064,0.69092036
4b2ffaecb_1,utterance_8.mp4,0.61943397,0.67204217
4b2ffaecb_1,utterance_9.mp4,0.45635921,0.67835792
4b2ffaecb_1,utterance_10.mp4,0.56306589,0.54286284
4b2ffaecb_1,utterance_12.mp4,0.69522565,0.7281854
4b2ffaecb_1,utterance_14.mp4,0.53137889,0.72748155
4b2ffaecb_1,utterance_15.mp4,0.32342358,0.56483858
4b685cbe9_1,utterance_1.mp4,0.72170906,0.83343133
4b685cbe9_1,utterance_2.mp4,0.52892938,0.70781958
4b685cbe9_1,utterance_3.mp4,0.61319139,0.67332812
4b685cbe9_1,utterance_4.mp4,0.77315537,0.74679386
4b685cbe9_1,utterance_5.mp4,0.71421331,0.77246747
4b685cbe9_2,utterance_6.mp4,0.69496714,0.84281449
4b685cbe9_2,utterance_7.mp4,0.65788047,0.7543615
4b685cbe9_2,utterance_8.mp4,0.7152285,0.65492638
4b685cbe9_2,utterance_9.mp4,0.71910649,0.83430374
4b685cbe9_2,utterance_10.mp4,0.6047317,0.72758536
4bf764f4f_1,utterance_3.mp4,0.36244526,0.52138313
4bf764f4f_1,utterance_4.mp4,0.37951015,0.52419327
4bf764f4f_1,utterance_5.mp4,0.32658555,0.33726554
4bf764f4f_1,utterance_6.mp4,0.34250551,0.39870146
4bf764f4f_1,utterance_8.mp4,0.44682606,0.60478125
4bf764f4f_1,utterance_9.mp4,0.49244914,0.58125507
